symbol,longName,quoteType,currency,search_country,marketCap,Market_Cap,name
6340.T,Shibuya Corporation,EQUITY,JPY,japan,"{'raw': 70773211136, 'fmt': '70.773B', 'longFmt': '70,773,211,136'}",518447102,"shibuya,corporation"
5310.T,"Toyo Tanso Co., Ltd.",EQUITY,JPY,japan,"{'raw': 70572802048, 'fmt': '70.573B', 'longFmt': '70,572,802,048'}",516979011,tanso
6810.T,"Maxell, Ltd.",EQUITY,JPY,japan,"{'raw': 70526033920, 'fmt': '70.526B', 'longFmt': '70,526,033,920'}",516636413,maxell
9025.T,"Konoike Transport Co., Ltd.",EQUITY,JPY,japan,"{'raw': 70431465472, 'fmt': '70.431B', 'longFmt': '70,431,465,472'}",515943654,konoike
1419.T,"Tama Home Co., Ltd.",EQUITY,JPY,japan,"{'raw': 70213099520, 'fmt': '70.213B', 'longFmt': '70,213,099,520'}",514344021,"tama,home"
8022.T,Mizuno Corporation,EQUITY,JPY,japan,"{'raw': 70043787264, 'fmt': '70.044B', 'longFmt': '70,043,787,264'}",513103729,mizuno
7421.T,"Kappa Create Co., Ltd.",EQUITY,JPY,japan,"{'raw': 70009200640, 'fmt': '70.009B', 'longFmt': '70,009,200,640'}",512850365,"kappa,create"
4549.T,"Eiken Chemical Co., Ltd.",EQUITY,JPY,japan,"{'raw': 69900058624, 'fmt': '69.9B', 'longFmt': '69,900,058,624'}",512050849,eiken
1968.T,"Taihei Dengyo Kaisha, Ltd.",EQUITY,JPY,japan,"{'raw': 69629132800, 'fmt': '69.629B', 'longFmt': '69,629,132,800'}",510066190,taihei
7173.T,"Tokyo Kiraboshi Financial Group, Inc.",EQUITY,JPY,japan,"{'raw': 69466816512, 'fmt': '69.467B', 'longFmt': '69,466,816,512'}",508877146,kiraboshi
1946.T,Toenec Corporation,EQUITY,JPY,japan,"{'raw': 69339897856, 'fmt': '69.34B', 'longFmt': '69,339,897,856'}",507947407,toenec
4917.T,Mandom Corporation,EQUITY,JPY,japan,"{'raw': 69157093376, 'fmt': '69.157B', 'longFmt': '69,157,093,376'}",506608278,"mandom,corporation"
5988.T,"PIOLAX, Inc.",EQUITY,JPY,japan,"{'raw': 68999684096, 'fmt': '69B', 'longFmt': '68,999,684,096'}",505455181,piolax
5946.T,"Chofu Seisakusho Co., Ltd.",EQUITY,JPY,japan,"{'raw': 68992647168, 'fmt': '68.993B', 'longFmt': '68,992,647,168'}",505403633,chofu
7199.T,"Premium Group Co., Ltd.",EQUITY,JPY,japan,"{'raw': 68833632256, 'fmt': '68.834B', 'longFmt': '68,833,632,256'}",504238773,"premium,group"
4099.T,Shikoku Chemicals Corporation,EQUITY,JPY,japan,"{'raw': 68611321856, 'fmt': '68.611B', 'longFmt': '68,611,321,856'}",502610245,"shikoku,chemicals"
8609.T,Okasan Securities Group Inc.,EQUITY,JPY,japan,"{'raw': 67317960704, 'fmt': '67.318B', 'longFmt': '67,317,960,704'}",493135765,okasan
1720.T,"Tokyu Construction Co., Ltd.",EQUITY,JPY,japan,"{'raw': 68075798528, 'fmt': '68.076B', 'longFmt': '68,075,798,528'}",498687284,"tokyu,construction"
7917.T,"Fujimori Kogyo Co., Ltd.",EQUITY,JPY,japan,"{'raw': 68049199104, 'fmt': '68.049B', 'longFmt': '68,049,199,104'}",498492431,fujimori
7826.T,"Furuya Metal Co., Ltd.",EQUITY,JPY,japan,"{'raw': 68002701312, 'fmt': '68.003B', 'longFmt': '68,002,701,312'}",498151813,furuya
6379.T,RAIZNEXT Corporation,EQUITY,JPY,japan,"{'raw': 67871752192, 'fmt': '67.872B', 'longFmt': '67,871,752,192'}",497192549,raiznext
7739.T,Canon Electronics Inc.,EQUITY,JPY,japan,"{'raw': 67788066816, 'fmt': '67.788B', 'longFmt': '67,788,066,816'}",496579514,"canon,electronics"
1762.T,"Takamatsu Construction Group Co., Ltd.",EQUITY,JPY,japan,"{'raw': 67722178560, 'fmt': '67.722B', 'longFmt': '67,722,178,560'}",496096852,"takamatsu,construction"
7447.T,"Nagaileben Co., Ltd.",EQUITY,JPY,japan,"{'raw': 67456077824, 'fmt': '67.456B', 'longFmt': '67,456,077,824'}",494147538,nagaileben
3001.T,"Katakura Industries Co.,Ltd.",EQUITY,JPY,japan,"{'raw': 67366510592, 'fmt': '67.367B', 'longFmt': '67,366,510,592'}",493491416,katakura
2742.T,"Halows Co.,Ltd.",EQUITY,JPY,japan,"{'raw': 67289038848, 'fmt': '67.289B', 'longFmt': '67,289,038,848'}",492923899,halows
4343.T,"Aeon Fantasy Co., Ltd.",EQUITY,JPY,japan,"{'raw': 67208138752, 'fmt': '67.208B', 'longFmt': '67,208,138,752'}",492331268,"aeon,fantasy"
4970.T,"Toyo Gosei Co.,Ltd.",EQUITY,JPY,japan,"{'raw': 66987606016, 'fmt': '66.988B', 'longFmt': '66,987,606,016'}",490715762,gosei
3002.T,Gunze Limited,EQUITY,JPY,japan,"{'raw': 66942951424, 'fmt': '66.943B', 'longFmt': '66,942,951,424'}",490388646,gunze
6099.T,Elan Corporation,EQUITY,JPY,japan,"{'raw': 66901405696, 'fmt': '66.901B', 'longFmt': '66,901,405,696'}",490084304,"elan,corporation"
7718.T,"Star Micronics Co., Ltd.",EQUITY,JPY,japan,"{'raw': 66880790528, 'fmt': '66.881B', 'longFmt': '66,880,790,528'}",489933288,micronics
4708.T,"Relia, Inc.",EQUITY,JPY,japan,"{'raw': 66847977472, 'fmt': '66.848B', 'longFmt': '66,847,977,472'}",489692917,relia
7250.T,"Pacific Industrial Co., Ltd.",EQUITY,JPY,japan,"{'raw': 66822029312, 'fmt': '66.822B', 'longFmt': '66,822,029,312'}",489502834,"pacific,industrial"
2157.T,"Koshidaka Holdings Co., Ltd.",EQUITY,JPY,japan,"{'raw': 66612219904, 'fmt': '66.612B', 'longFmt': '66,612,219,904'}",487965882,koshidaka
3478.T,"MORI TRUST Hotel Reit, Inc.",EQUITY,JPY,japan,"{'raw': 66450001920, 'fmt': '66.45B', 'longFmt': '66,450,001,920'}",486777559,"mori,trust"
3085.T,"Arcland Service Holdings Co., Ltd.",EQUITY,JPY,japan,"{'raw': 66343305216, 'fmt': '66.343B', 'longFmt': '66,343,305,216'}",485995955,arcland
9068.T,"Maruzen Showa Unyu Co., Ltd.",EQUITY,JPY,japan,"{'raw': 66115407872, 'fmt': '66.115B', 'longFmt': '66,115,407,872'}",484326500,maruzen
7508.T,G-7 Holdings Inc.,EQUITY,JPY,japan,"{'raw': 65962758144, 'fmt': '65.963B', 'longFmt': '65,962,758,144'}",483208268,"g-7,holdings"
6703.T,"Oki Electric Industry Co., Ltd.",EQUITY,JPY,japan,"{'raw': 65816457216, 'fmt': '65.816B', 'longFmt': '65,816,457,216'}",482136545,"oki,electric"
9536.T,"Saibu Gas Holdings Co.,Ltd.",EQUITY,JPY,japan,"{'raw': 65423704064, 'fmt': '65.424B', 'longFmt': '65,423,704,064'}",479259443,saibu
2681.T,Geo Holdings Corporation,EQUITY,JPY,japan,"{'raw': 65390051328, 'fmt': '65.39B', 'longFmt': '65,390,051,328'}",479012921,"geo,holdings"
4423.T,ARTERIA Networks Corporation,EQUITY,JPY,japan,"{'raw': 65352232960, 'fmt': '65.352B', 'longFmt': '65,352,232,960'}",478735884,"arteria,networks"
2692.T,"ITOCHU-SHOKUHIN Co., Ltd.",EQUITY,JPY,japan,"{'raw': 65339080704, 'fmt': '65.339B', 'longFmt': '65,339,080,704'}",478639538,itochu-shokuhin
6929.T,"Nippon Ceramic Co., Ltd.",EQUITY,JPY,japan,"{'raw': 65293123584, 'fmt': '65.293B', 'longFmt': '65,293,123,584'}",478302880,"nippon,ceramic"
6287.T,Sato Holdings Corporation,EQUITY,JPY,japan,"{'raw': 65118404608, 'fmt': '65.118B', 'longFmt': '65,118,404,608'}",477022981,"sato,holdings"
5440.T,Kyoei Steel Ltd.,EQUITY,JPY,japan,"{'raw': 65101582336, 'fmt': '65.102B', 'longFmt': '65,101,582,336'}",476899750,kyoei
9729.T,TOKAI Corp.,EQUITY,JPY,japan,"{'raw': 65096450048, 'fmt': '65.096B', 'longFmt': '65,096,450,048'}",476862154,"tokai,corp"
4592.T,SanBio Company Limited,EQUITY,JPY,japan,"{'raw': 65064452096, 'fmt': '65.064B', 'longFmt': '65,064,452,096'}",476627754,sanbio
5975.T,Topre Corporation,EQUITY,JPY,japan,"{'raw': 65062551552, 'fmt': '65.063B', 'longFmt': '65,062,551,552'}",476613831,topre
4719.T,Alpha Systems Inc.,EQUITY,JPY,japan,"{'raw': 64791367680, 'fmt': '64.791B', 'longFmt': '64,791,367,680'}",474627282,"alpha,systems"
8818.T,"Keihanshin Building Co., Ltd.",EQUITY,JPY,japan,"{'raw': 64600805376, 'fmt': '64.601B', 'longFmt': '64,600,805,376'}",473231323,keihanshin
4384.T,Raksul Inc.,EQUITY,JPY,japan,"{'raw': 64330207232, 'fmt': '64.33B', 'longFmt': '64,330,207,232'}",471249064,raksul
8923.T,Tosei Corporation,EQUITY,JPY,japan,"{'raw': 64221241344, 'fmt': '64.221B', 'longFmt': '64,221,241,344'}",470450838,tosei
4776.T,"Cybozu, Inc.",EQUITY,JPY,japan,"{'raw': 64183742464, 'fmt': '64.184B', 'longFmt': '64,183,742,464'}",470176141,cybozu
8367.T,"The Nanto Bank, Ltd.",EQUITY,JPY,japan,"{'raw': 64163344384, 'fmt': '64.163B', 'longFmt': '64,163,344,384'}",470026715,"nanto,bank"
8979.T,Starts Proceed Investment Corporation,EQUITY,JPY,japan,"{'raw': 63951802368, 'fmt': '63.952B', 'longFmt': '63,951,802,368'}",468477070,"starts,proceed"
4371.T,Core Concept Technologies Inc.,EQUITY,JPY,japan,"{'raw': 63895859200, 'fmt': '63.896B', 'longFmt': '63,895,859,200'}",468067260,"core,concept"
7384.T,"Procrea Holdings, Inc.",EQUITY,JPY,japan,"{'raw': 63622979584, 'fmt': '63.623B', 'longFmt': '63,622,979,584'}",466068289,procrea
7456.T,"MATSUDA SANGYO Co., Ltd.",EQUITY,JPY,japan,"{'raw': 63492837376, 'fmt': '63.493B', 'longFmt': '63,492,837,376'}",465114936,matsuda
6490.T,"Nippon Pillar Packing Co., Ltd.",EQUITY,JPY,japan,"{'raw': 63461568512, 'fmt': '63.462B', 'longFmt': '63,461,568,512'}",464885876,"nippon,pillar"
4997.T,"Nihon Nohyaku Co., Ltd.",EQUITY,JPY,japan,"{'raw': 63445094400, 'fmt': '63.445B', 'longFmt': '63,445,094,400'}",464765196,nohyaku
6345.T,Aichi Corporation,EQUITY,JPY,japan,"{'raw': 63403208704, 'fmt': '63.403B', 'longFmt': '63,403,208,704'}",464458363,aichi
6284.T,"Nissei ASB Machine Co., Ltd.",EQUITY,JPY,japan,"{'raw': 63189172224, 'fmt': '63.189B', 'longFmt': '63,189,172,224'}",462890445,nissei
4326.T,INTAGE HOLDINGS Inc.,EQUITY,JPY,japan,"{'raw': 63183163392, 'fmt': '63.183B', 'longFmt': '63,183,163,392'}",462846428,intage
7740.T,"Tamron Co.,Ltd.",EQUITY,JPY,japan,"{'raw': 62858227712, 'fmt': '62.858B', 'longFmt': '62,858,227,712'}",460466121,tamron
9873.T,"KFC Holdings Japan, Ltd.",EQUITY,JPY,japan,"{'raw': 62854066176, 'fmt': '62.854B', 'longFmt': '62,854,066,176'}",460435636,kfc
3156.T,Restar Holdings Corporation,EQUITY,JPY,japan,"{'raw': 62842748928, 'fmt': '62.843B', 'longFmt': '62,842,748,928'}",460352732,"restar,holdings"
3492.T,Takara Leben Real Estate Investment Corporation,EQUITY,JPY,japan,"{'raw': 62444998656, 'fmt': '62.445B', 'longFmt': '62,444,998,656'}",457439024,"takara,leben"
5970.T,G-Tekt Corporation,EQUITY,JPY,japan,"{'raw': 62352805888, 'fmt': '62.353B', 'longFmt': '62,352,805,888'}",456763668,g-tekt
9511.T,"The Okinawa Electric Power Company, Incorporated",EQUITY,JPY,japan,"{'raw': 62295863296, 'fmt': '62.296B', 'longFmt': '62,295,863,296'}",456346537,"okinawa,electric"
7433.T,"Hakuto Co., Ltd.",EQUITY,JPY,japan,"{'raw': 62293708800, 'fmt': '62.294B', 'longFmt': '62,293,708,800'}",456330754,hakuto
9416.T,Vision Inc.,EQUITY,JPY,japan,"{'raw': 62272020480, 'fmt': '62.272B', 'longFmt': '62,272,020,480'}",456171877,"vision,inc"
7990.T,"Globeride, Inc.",EQUITY,JPY,japan,"{'raw': 62209204224, 'fmt': '62.209B', 'longFmt': '62,209,204,224'}",455711718,globeride
6278.T,Union Tool Co.,EQUITY,JPY,japan,"{'raw': 61932666880, 'fmt': '61.933B', 'longFmt': '61,932,666,880'}",453685952,"union,tool"
3993.T,PKSHA Technology Inc.,EQUITY,JPY,japan,"{'raw': 61750194176, 'fmt': '61.75B', 'longFmt': '61,750,194,176'}",452349253,pksha
6768.T,Tamura Corporation,EQUITY,JPY,japan,"{'raw': 61694275584, 'fmt': '61.694B', 'longFmt': '61,694,275,584'}",451939623,"tamura,corporation"
8739.T,"SPARX Group Co., Ltd.",EQUITY,JPY,japan,"{'raw': 61617999872, 'fmt': '61.618B', 'longFmt': '61,617,999,872'}",451380868,sparx
8160.T,"Kisoji Co., Ltd.",EQUITY,JPY,japan,"{'raw': 61421539328, 'fmt': '61.422B', 'longFmt': '61,421,539,328'}",449941702,kisoji
8544.T,"The Keiyo Bank, Ltd.",EQUITY,JPY,japan,"{'raw': 61375774720, 'fmt': '61.376B', 'longFmt': '61,375,774,720'}",449606455,keiyo
2211.T,"Fujiya Co., Ltd.",EQUITY,JPY,japan,"{'raw': 61296992256, 'fmt': '61.297B', 'longFmt': '61,296,992,256'}",449029336,fujiya
5331.T,"Noritake Co., Limited",EQUITY,JPY,japan,"{'raw': 61255315456, 'fmt': '61.255B', 'longFmt': '61,255,315,456'}",448724034,noritake
3926.T,OpenDoor Inc.,EQUITY,JPY,japan,"{'raw': 61251858432, 'fmt': '61.252B', 'longFmt': '61,251,858,432'}",448698709,opendoor
6101.T,Tsugami Corporation,EQUITY,JPY,japan,"{'raw': 61235744768, 'fmt': '61.236B', 'longFmt': '61,235,744,768'}",448580669,tsugami
8131.T,"Mitsuuroko Group Holdings Co.,Ltd.",EQUITY,JPY,japan,"{'raw': 61229981696, 'fmt': '61.23B', 'longFmt': '61,229,981,696'}",448538452,mitsuuroko
1379.T,Hokuto Corporation,EQUITY,JPY,japan,"{'raw': 61227610112, 'fmt': '61.228B', 'longFmt': '61,227,610,112'}",448521079,"hokuto,corporation"
8714.T,"Senshu Ikeda Holdings, Inc.",EQUITY,JPY,japan,"{'raw': 61103874048, 'fmt': '61.104B', 'longFmt': '61,103,874,048'}",447614654,senshu
4432.T,WingArc1st Inc.,EQUITY,JPY,japan,"{'raw': 60831649792, 'fmt': '60.832B', 'longFmt': '60,831,649,792'}",445620483,wingarc1st
9902.T,NICHIDEN Corporation,EQUITY,JPY,japan,"{'raw': 60640157696, 'fmt': '60.64B', 'longFmt': '60,640,157,696'}",444217713,nichiden
3788.T,GMO GlobalSign Holdings K.K.,EQUITY,JPY,japan,"{'raw': 60476850176, 'fmt': '60.477B', 'longFmt': '60,476,850,176'}",443021409,globalsign
7373.T,"Aidma Holdings, Inc.",EQUITY,JPY,japan,"{'raw': 60468137984, 'fmt': '60.468B', 'longFmt': '60,468,137,984'}",442957588,aidma
9037.T,"Hamakyorex Co., Ltd.",EQUITY,JPY,japan,"{'raw': 60400848896, 'fmt': '60.401B', 'longFmt': '60,400,848,896'}",442464664,hamakyorex
3825.T,"Remixpoint, Inc.",EQUITY,JPY,japan,"{'raw': 60323135488, 'fmt': '60.323B', 'longFmt': '60,323,135,488'}",441895377,remixpoint
7157.T,Lifenet Insurance Company,EQUITY,JPY,japan,"{'raw': 60182429696, 'fmt': '60.182B', 'longFmt': '60,182,429,696'}",440864640,lifenet
8032.T,Japan Pulp and Paper Company Limited,EQUITY,JPY,japan,"{'raw': 60156256256, 'fmt': '60.156B', 'longFmt': '60,156,256,256'}",440672908,"japan,pulp"
9661.T,"Kabuki-Za Co., Ltd.",EQUITY,JPY,japan,"{'raw': 60029886464, 'fmt': '60.03B', 'longFmt': '60,029,886,464'}",439747189,kabuki-za
3964.T,Aucnet Inc.,EQUITY,JPY,japan,"{'raw': 60001046528, 'fmt': '60.001B', 'longFmt': '60,001,046,528'}",439535923,aucnet
8871.T,"GOLDCREST Co.,Ltd.",EQUITY,JPY,japan,"{'raw': 59931475968, 'fmt': '59.931B', 'longFmt': '59,931,475,968'}",439026286,"goldcrest,coltd"
6191.T,AirTrip Corp.,EQUITY,JPY,japan,"{'raw': 59526455296, 'fmt': '59.526B', 'longFmt': '59,526,455,296'}",436059319,airtrip
3455.T,Healthcare & Medical Investment Corporation,EQUITY,JPY,japan,"{'raw': 59059089408, 'fmt': '59.059B', 'longFmt': '59,059,089,408'}",432635644,"healthcare,&"
8182.T,"Inageya Co., Ltd.",EQUITY,JPY,japan,"{'raw': 58901315584, 'fmt': '58.901B', 'longFmt': '58,901,315,584'}",431479876,inageya
4956.T,"Konishi Co., Ltd.",EQUITY,JPY,japan,"{'raw': 58770358272, 'fmt': '58.77B', 'longFmt': '58,770,358,272'}",430520552,konishi
6459.T,Daiwa Industries Ltd.,EQUITY,JPY,japan,"{'raw': 58756247552, 'fmt': '58.756B', 'longFmt': '58,756,247,552'}",430417184,"daiwa,industries"
8214.T,AOKI Holdings Inc.,EQUITY,JPY,japan,"{'raw': 58753224704, 'fmt': '58.753B', 'longFmt': '58,753,224,704'}",430395041,"aoki,holdings"
6741.T,"Nippon Signal Co., Ltd.",EQUITY,JPY,japan,"{'raw': 58567024640, 'fmt': '58.567B', 'longFmt': '58,567,024,640'}",429031037,"nippon,signal"
9422.T,Conexio Corporation,EQUITY,JPY,japan,"{'raw': 58427437056, 'fmt': '58.427B', 'longFmt': '58,427,437,056'}",428008493,conexio
8934.T,"Sun Frontier Fudousan Co., Ltd.",EQUITY,JPY,japan,"{'raw': 58188083200, 'fmt': '58.188B', 'longFmt': '58,188,083,200'}",426255113,fudousan
8200.T,"Ringer Hut Co., Ltd.",EQUITY,JPY,japan,"{'raw': 58099982336, 'fmt': '58.1B', 'longFmt': '58,099,982,336'}",425609733,"ringer,hut"
4449.T,giftee Inc.,EQUITY,JPY,japan,"{'raw': 58082373632, 'fmt': '58.082B', 'longFmt': '58,082,373,632'}",425480741,giftee
8125.T,"Wakita & Co.,LTD.",EQUITY,JPY,japan,"{'raw': 58042675200, 'fmt': '58.043B', 'longFmt': '58,042,675,200'}",425189931,"wakita,&"
2752.T,Fujio Food Group Inc.,EQUITY,JPY,japan,"{'raw': 57860198400, 'fmt': '57.86B', 'longFmt': '57,860,198,400'}",423853202,"fujio,food"
6088.T,SIGMAXYZ Holdings Inc.,EQUITY,JPY,japan,"{'raw': 57836806144, 'fmt': '57.837B', 'longFmt': '57,836,806,144'}",423681843,sigmaxyz
4481.T,"BASE CO., LTD.",EQUITY,JPY,japan,"{'raw': 57613615104, 'fmt': '57.614B', 'longFmt': '57,613,615,104'}",422046864,"base,co"
8336.T,"The Musashino Bank, Ltd.",EQUITY,JPY,japan,"{'raw': 57573609472, 'fmt': '57.574B', 'longFmt': '57,573,609,472'}",421753804,"musashino,bank"
6058.T,Vector Inc.,EQUITY,JPY,japan,"{'raw': 57494843392, 'fmt': '57.495B', 'longFmt': '57,494,843,392'}",421176805,"vector,inc"
6676.T,Melco Holdings Inc.,EQUITY,JPY,japan,"{'raw': 57369899008, 'fmt': '57.37B', 'longFmt': '57,369,899,008'}",420261528,melco
4047.T,"Kanto Denka Kogyo Co., Ltd.",EQUITY,JPY,japan,"{'raw': 57334300672, 'fmt': '57.334B', 'longFmt': '57,334,300,672'}",420000754,kanto
3836.T,Avant Corporation,EQUITY,JPY,japan,"{'raw': 57186353152, 'fmt': '57.186B', 'longFmt': '57,186,353,152'}",418916969,"avant,corporation"
4746.T,"Toukei Computer Co., Ltd.",EQUITY,JPY,japan,"{'raw': 56961662976, 'fmt': '56.962B', 'longFmt': '56,961,662,976'}",417271007,toukei
6455.T,Morita Holdings Corporation,EQUITY,JPY,japan,"{'raw': 56934391808, 'fmt': '56.934B', 'longFmt': '56,934,391,808'}",417071233,"morita,holdings"
6486.T,"Eagle Industry Co.,Ltd.",EQUITY,JPY,japan,"{'raw': 56835428352, 'fmt': '56.835B', 'longFmt': '56,835,428,352'}",416346279,"eagle,industry"
4187.T,Osaka Organic Chemical Industry Ltd.,EQUITY,JPY,japan,"{'raw': 56502206464, 'fmt': '56.502B', 'longFmt': '56,502,206,464'}",413905272,"osaka,organic"
7593.T,"Vt Holdings Co.,Ltd.",EQUITY,JPY,japan,"{'raw': 56486154240, 'fmt': '56.486B', 'longFmt': '56,486,154,240'}",413787682,"vt,holdings"
1884.T,"THE NIPPON ROAD Co., Ltd.",EQUITY,JPY,japan,"{'raw': 56427114496, 'fmt': '56.427B', 'longFmt': '56,427,114,496'}",413355188,"the,nippon"
9260.T,"Nishimoto Co., Ltd.",EQUITY,JPY,japan,"{'raw': 56407289856, 'fmt': '56.407B', 'longFmt': '56,407,289,856'}",413209963,nishimoto
2908.T,"Fujicco Co., Ltd.",EQUITY,JPY,japan,"{'raw': 56303128576, 'fmt': '56.303B', 'longFmt': '56,303,128,576'}",412446933,fujicco
2715.T,Elematec Corporation,EQUITY,JPY,japan,"{'raw': 57852026880, 'fmt': '57.852B', 'longFmt': '57,852,026,880'}",423793342,elematec
9267.T,"Genky DrugStores Co., Ltd.",EQUITY,JPY,japan,"{'raw': 56023793664, 'fmt': '56.024B', 'longFmt': '56,023,793,664'}",410400673,genky
7226.T,"Kyokuto Kaihatsu Kogyo Co.,Ltd.",EQUITY,JPY,japan,"{'raw': 55633145856, 'fmt': '55.633B', 'longFmt': '55,633,145,856'}",407538994,kyokuto
5805.T,"SWCC Showa Holdings Co., Ltd.",EQUITY,JPY,japan,"{'raw': 55507795968, 'fmt': '55.508B', 'longFmt': '55,507,795,968'}",406620747,swcc
9413.T,TV TOKYO Holdings Corporation,EQUITY,JPY,japan,"{'raw': 55344934912, 'fmt': '55.345B', 'longFmt': '55,344,934,912'}",405427713,"tv,tokyo"
6409.T,KITO Corporation,EQUITY,JPY,japan,"{'raw': 55293087744, 'fmt': '55.293B', 'longFmt': '55,293,087,744'}",405047908,kito
8715.T,"Anicom Holdings, Inc.",EQUITY,JPY,japan,"{'raw': 55251836928, 'fmt': '55.252B', 'longFmt': '55,251,836,928'}",404745726,anicom
8522.T,"The Bank of Nagoya, Ltd.",EQUITY,JPY,japan,"{'raw': 54904205312, 'fmt': '54.904B', 'longFmt': '54,904,205,312'}",402199161,"bank,of,nagoya"
2874.T,"Yokorei Co.,Ltd.",EQUITY,JPY,japan,"{'raw': 54833008640, 'fmt': '54.833B', 'longFmt': '54,833,008,640'}",401677612,yokorei
3491.T,"GA technologies Co., Ltd.",EQUITY,JPY,japan,"{'raw': 54618312704, 'fmt': '54.618B', 'longFmt': '54,618,312,704'}",400104863,"ga,technologies"
5702.T,"Daiki Aluminium Industry Co., Ltd.",EQUITY,JPY,japan,"{'raw': 54475190272, 'fmt': '54.475B', 'longFmt': '54,475,190,272'}",399056424,daiki
6875.T,MegaChips Corporation,EQUITY,JPY,japan,"{'raw': 54348652544, 'fmt': '54.349B', 'longFmt': '54,348,652,544'}",398129475,megachips
1934.T,Yurtec Corporation,EQUITY,JPY,japan,"{'raw': 54134960128, 'fmt': '54.135B', 'longFmt': '54,134,960,128'}",396564078,yurtec
3661.T,"m-up holdings, Inc.",EQUITY,JPY,japan,"{'raw': 54121041920, 'fmt': '54.121B', 'longFmt': '54,121,041,920'}",396462120,m-up
6736.T,Sun Corporation,EQUITY,JPY,japan,"{'raw': 54619652096, 'fmt': '54.62B', 'longFmt': '54,619,652,096'}",400114675,"sun,corporation"
4599.T,StemRIM,EQUITY,JPY,japan,"{'raw': 53672108032, 'fmt': '53.672B', 'longFmt': '53,672,108,032'}",393173468,stemrim
8909.T,"Shinoken Group Co., Ltd.",EQUITY,JPY,japan,"{'raw': 53617778688, 'fmt': '53.618B', 'longFmt': '53,617,778,688'}",392775480,shinoken
7806.T,"MTG Co., Ltd.",EQUITY,JPY,japan,"{'raw': 53566185472, 'fmt': '53.566B', 'longFmt': '53,566,185,472'}",392397535,"mtg,co"
2613.T,"J-Oil Mills, Inc.",EQUITY,JPY,japan,"{'raw': 53312065536, 'fmt': '53.312B', 'longFmt': '53,312,065,536'}",390535987,j-oil
4763.T,"CREEK & RIVER Co., Ltd.",EQUITY,JPY,japan,"{'raw': 53052366848, 'fmt': '53.052B', 'longFmt': '53,052,366,848'}",388633572,"creek,&"
7483.T,"Doshisha Co.,Ltd.",EQUITY,JPY,japan,"{'raw': 53021130752, 'fmt': '53.021B', 'longFmt': '53,021,130,752'}",388404753,doshisha
9274.T,"Kokusai Pulp&Paper Co.,Ltd.",EQUITY,JPY,japan,"{'raw': 53013127168, 'fmt': '53.013B', 'longFmt': '53,013,127,168'}",388346123,kokusai
6351.T,"Tsurumi Manufacturing Co., Ltd.",EQUITY,JPY,japan,"{'raw': 52973150208, 'fmt': '52.973B', 'longFmt': '52,973,150,208'}",388053273,tsurumi
9308.T,"Inui Global Logistics Co., Ltd.",EQUITY,JPY,japan,"{'raw': 52885725184, 'fmt': '52.886B', 'longFmt': '52,885,725,184'}",387412843,inui
4215.T,C.I.TAKIRON Corporation,EQUITY,JPY,japan,"{'raw': 52788289536, 'fmt': '52.788B', 'longFmt': '52,788,289,536'}",386699081,citakiron
8140.T,"Ryosan Company, Limited",EQUITY,JPY,japan,"{'raw': 52783734784, 'fmt': '52.784B', 'longFmt': '52,783,734,784'}",386665716,ryosan
8346.T,"The Toho Bank, Ltd.",EQUITY,JPY,japan,"{'raw': 52679909376, 'fmt': '52.68B', 'longFmt': '52,679,909,376'}",385905146,"toho,bank"
6118.T,"Aida Engineering, Ltd.",EQUITY,JPY,japan,"{'raw': 52655046656, 'fmt': '52.655B', 'longFmt': '52,655,046,656'}",385723014,"aida,engineering"
1885.T,TOA Corporation,EQUITY,JPY,japan,"{'raw': 52593463296, 'fmt': '52.593B', 'longFmt': '52,593,463,296'}",385271887,"toa,corporation"
9229.T,"Sunwels Co.,Ltd.",EQUITY,JPY,japan,"{'raw': 52588949504, 'fmt': '52.589B', 'longFmt': '52,588,949,504'}",385238822,sunwels
1887.T,JDC Corporation,EQUITY,JPY,japan,"{'raw': 52550213632, 'fmt': '52.55B', 'longFmt': '52,550,213,632'}",384955063,jdc
8173.T,"Joshin Denki Co., Ltd.",EQUITY,JPY,japan,"{'raw': 52496166912, 'fmt': '52.496B', 'longFmt': '52,496,166,912'}",384559146,joshin
7606.T,United Arrows Ltd.,EQUITY,JPY,japan,"{'raw': 52288876544, 'fmt': '52.289B', 'longFmt': '52,288,876,544'}",383040646,"united,arrows"
6877.T,Obara Group Incorporated,EQUITY,JPY,japan,"{'raw': 52275318784, 'fmt': '52.275B', 'longFmt': '52,275,318,784'}",382941329,"obara,group"
7383.T,"Net Protections Holdings, Inc.",EQUITY,JPY,japan,"{'raw': 51998027776, 'fmt': '51.998B', 'longFmt': '51,998,027,776'}",380910042,"net,protections"
2734.T,SALA Corporation,EQUITY,JPY,japan,"{'raw': 51934400512, 'fmt': '51.934B', 'longFmt': '51,934,400,512'}",380443942,"sala,corporation"
5036.T,"Japan Business Systems, Inc.",EQUITY,JPY,japan,"{'raw': 51915657216, 'fmt': '51.916B', 'longFmt': '51,915,657,216'}",380306639,"japan,business"
8167.T,"Retail Partners Co., Ltd.",EQUITY,JPY,japan,"{'raw': 51822780416, 'fmt': '51.823B', 'longFmt': '51,822,780,416'}",379626272,"retail,partners"
